Year,Gender,Ethnicity,Ethnicity-Short,Name,Count
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Thomas,101
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Luca,99
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shimon,97
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Asher,95
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nicholas,95
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aron,93
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yitzchok,93
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ethan,91
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Miles,91
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Max,85
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Anthony,79
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Matthew,78
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yehuda,78
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Gabriel,77
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aiden,75
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Julian,73
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Luke,73
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Menachem,71
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Tzvi,68
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ezra,66
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Meir,65
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yisroel,65
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Levi,64
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nathan,64
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ryan,63
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Zev,63
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aaron,62
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Dylan,62
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Avraham,59
2020,MALE,WHITE NON HISPANIC,WHITE (NH),George,58
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Logan,58
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mason,57
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Muhammad,57
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jackson,56
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Simon,55
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hudson,54
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shlomo,54
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yakov,54
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yaakov,52
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Owen,51
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Robert,51
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Andrew,50
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Leon,49
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Adrian,46
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ali,46
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Christopher,45
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Eliezer,45
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mark,45
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shmuel,45
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Zachary,45
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Arthur,44
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Leonardo,43
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Solomon,43
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sebastian,41
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mendel,40
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Caleb,39
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Elias,39
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Elliot,39
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Finn,39
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Dov,38
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Edward,37
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Joshua,37
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nathaniel,37
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Evan,36
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jonathan,36
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mohamed,36
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shulem,36
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Vincent,36
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cameron,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Connor,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Dean,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jonah,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Patrick,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rafael,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shaya,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Theo,35
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Milo,34
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Amir,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ari,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cole,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jake,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jordan,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Lipa,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Peter,33
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Akiva,31
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Chase,31
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Lorenzo,31
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Giovanni,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Judah,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Luka,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Maxwell,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Omar,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Simcha,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Tyler,30
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Matteo,29
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Christian,28
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Harrison,28
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hunter,28
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shia,28
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shmiel,28
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Dominic,27
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Grayson,27
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Louis,27
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mendy,27
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nico,27
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aryeh,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Carter,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Elijah,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jayden,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mateo,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Naftali,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Pinchas,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Victor,26
2020,MALE,WHITE NON HISPANIC,WHITE (NH),August,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Declan,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Everett,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Oscar,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Steven,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Wyatt,25
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Charlie,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cooper,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Dovid,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hershy,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Maximilian,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Raphael,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yechiel,24
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Alan,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Felix,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Martin,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Naftuli,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Philip,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Roman,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rory,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sam,23
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aidan,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Albert,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Antonio,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Arlo,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Austin,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Avrohom,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Gavriel,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Graham,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Harry,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hershel,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jason,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Kai,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mayer,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rayan,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Salvatore,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shloimy,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sholom,22
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ahmed,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ariel,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Eliyahu,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Emmett,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mohammed,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Paul,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Wesley,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yehoshua,21
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Elliott,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jaxon,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Muhammadali,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nicolas,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shloime,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Usher,20
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Angelo,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Axel,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Francis,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hamza,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hersh,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hugo,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Lukas,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Marco,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ronan,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Spencer,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Walter,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yoel,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yossi,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Zayn,19
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jude,18
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Lev,18
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Raymond,18
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rowan,18
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shalom,18
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Archer,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Avrum,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Colin,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ibrahim,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Lazer,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Moses,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Parker,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rocco,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shlome,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Umar,17
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Alex,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Brooks,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Calvin,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Efraim,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Enzo,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Gavin,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Idris,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jasper,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Maverick,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Moishy,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Morris,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sean,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Stephen,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yusuf,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Zain,16
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ben,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ellis,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Francesco,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Kevin,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Richard,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shea,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Timothy,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yanky,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yitzchak,15
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Abdulloh,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Justin,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Moishe,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Muhammad Ali,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Rhys,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Youssef,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Zalmen,14
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Avi,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Baruch,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Beau,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Grant,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Imran,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jad,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Joel,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Meilech,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nachman,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Reid,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),River,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Silas,13
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Avery,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Bennett,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Berl,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Brandon,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cheskel,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Chesky,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Duvid,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ezriel,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Griffin,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Holden,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Imron,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Israel,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ivan,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Landon,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Leibish,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Maxim,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Muhammad Yusuf,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Noam,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Pinchus,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Remy,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Reuven,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ryder,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Santino,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sonny,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yechezkel,12
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Aharon,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ayden,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Binyomin,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Carmine,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Conor,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Damian,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Eluzer,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Frederick,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Jesse,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Kieran,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Marcus,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Maximus,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Mordche,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Nadav,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ralph,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Sidney,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yida,11
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Arye,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Ashton,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Brady,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Brendan,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cillian,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Cyrus,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Desmond,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Drin,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Eitan,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Elya,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Frank,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hayes,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Hillel,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Luciano,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Myles,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Pierce,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Quinn,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shai,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shneur,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Shraga,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Wolf,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yona,10
2020,MALE,WHITE NON HISPANIC,WHITE (NH),Yousef,10
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Esther,215
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Leah,211
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sarah,189
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rachel,187
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Miriam,178
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Olivia,171
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emma,166
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chaya,161
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sophia,146
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Charlotte,144
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Mia,135
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ava,126
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chana,117
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rivka,116
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sara,108
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sofia,106
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Zoe,104
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ella,100
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elizabeth,91
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Faigy,89
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lily,85
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Amelia,84
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Isabella,83
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Maya,83
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emily,79
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gitty,79
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Malky,74
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Hannah,71
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Anna,68
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Emilia,68
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Penelope,66
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Yitty,65
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Abigail,64
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Malka,63
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rose,63
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Grace,62
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Mila,61
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sophie,61
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rivky,59
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Nora,58
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eleanor,57
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chloe,56
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eva,56
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Isla,56
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sienna,56
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexandra,54
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Julia,54
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Stella,54
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Victoria,54
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sury,53
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Devorah,52
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Madison,52
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gabriella,51
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Toby,51
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Evelyn,50
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Baila,48
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Noa,47
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Riley,47
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alice,46
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Avery,46
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Josephine,46
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Raizy,46
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Violet,45
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chany,44
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Clara,44
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dina,44
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Valentina,44
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Esty,43
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Goldy,42
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Margot,42
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aria,41
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chava,41
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lucy,41
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Naomi,40
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Talia,40
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Zoey,40
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Harper,39
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Blima,38
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Layla,38
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Scarlett,38
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Shaindy,38
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sloane,38
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Libby,37
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Luna,37
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Madeline,37
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ariana,36
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Idy,36
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Quinn,36
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sadie,36
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lillian,35
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eliana,34
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gianna,34
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Maria,34
2020,FEMALE,WHITE NON HISPANIC,WHITE (NH),Claire,33
